video_name,segment_id,segment_type,start_change_direction,end_change_direction,start_frame,end_frame,start_tiempo_ms,end_tiempo_ms,segment_frame_count,segment_valid_frame_count,normalized_percent,knee_angle_deg,torso_inclination_abs_deg,neck_inclination_abs_deg
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,36,124.41,32.71,68.69
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,37,123.14,32.78,68.77
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,38,121.89,32.84,68.85
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,39,120.64,32.9,68.92
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,40,119.39,32.95,68.96
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,41,118.15,32.99,69.0
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,42,116.95,33.03,69.06
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,43,115.76,33.07,69.11
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,44,114.6,33.09,69.19
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,45,113.45,33.11,69.28
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,46,112.33,33.12,69.38
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,47,111.24,33.11,69.5
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,48,110.17,33.11,69.63
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,49,109.15,33.09,69.76
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,50,108.12,33.07,69.9
